locality,lat,lon,price_inr,investment_score,luxury_score
Parel,18.99735,72.83888,29397000,54.92355163047252,0
Santacruz East,19.06754,72.84116,22659000,45.48250643432618,0
Parel,18.99806,72.8324,25056000,51.44783847452106,0
Powai,19.11944,72.90732,16365000,42.207058004677286,0
Mazgaon,18.96478,72.84731,21123000,45.66813340273687,0
Versova,19.14662,72.82845,9324000,45.30528903769741,0
Oshiwara,19.16387,72.85364,13751000,38.4731293140621,0
Oshiwara,19.14778,72.82196,16147000,44.27253424487547,2
Lower Parel,18.99212,72.82227,32406000,53.9588263874493,2
Kalwa,19.19666,73.01062,2372000,31.14439075099457,0
Chembur,19.05825,72.90562,12163000,38.851534639990724,2
Nerul,19.02362,73.02455,8776000,38.47776946212285,2
Virar,19.44929,72.8205,1480000,29.414808144227887,2
Bandra West,19.0681,72.84804,47934000,55.60738296403504,5
Sion,19.04337,72.84222,17324000,46.229959882036496,0
Powai,19.11733,72.91303,10203000,42.21050814009947,2
Wadala,18.99588,72.8887,12190000,43.3441705509759,2
Manpada,19.2292,72.98827,3585000,32.291359928186395,0
Manpada,19.21023,72.98998,5542000,30.663674568178322,2
Chembur,19.04045,72.89124,6811000,39.71790994775113,2
Walkeshwar,18.95891,72.82349,24624000,56.406030838581785,3
Goregaon West,19.16138,72.83771,20135000,38.12697198859862,2
Parel,18.98866,72.82234,28916000,49.86646109722983,2
Kalyan,19.2571,73.14224,3878000,30.777336679066146,2
Prabhadevi,19.00708,72.84067,107255000,60.98423812681114,5
Parel,18.99128,72.83789,53243000,50.822642076082374,4
Breach Candy,18.95071,72.80109,32597000,62.92327303205913,3
Ghansoli,19.12648,73.01335,3971000,32.40299121195979,2
Kanjurmarg,19.12287,72.93517,13211000,35.02069449360825,2
Nerul,19.03471,73.01955,4867000,35.544210504007665,0
Ambernath,19.20077,73.19086,3934000,30.19762828626277,2
Bhandup,19.16866,72.93686,4534000,34.68538072883227,0
Mira Road,19.29718,72.85866,4574000,33.786633662481954,2
Kurla West,19.06895,72.88566,21199000,41.06909400133984,2
Borivali West,19.22645,72.83806,11237000,40.39037042565781,0
Andheri East,19.10757,72.84719,8833000,38.772750795992145,0
Khar West,19.06694,72.85305,56940000,47.77465254571195,5
Cuffe Parade,18.90564,72.82728,206508000,68.56128101121358,5
Malabar Hill,18.95844,72.79913,143053000,84.9867506540916,5
Ghansoli,19.1368,72.99305,9808000,32.42973880541537,2
Sewri,19.00272,72.84463,9451000,40.94492289232905,2
Airoli,19.1404,73.00299,3224000,32.077440359867026,0
Oshiwara,19.16449,72.83581,13888000,41.62387284738682,0
Ghansoli,19.12616,72.9999,3922000,31.47513132871738,0
Malad East,19.17203,72.85414,7995000,38.702483145526,0
Bandra West,19.05879,72.81139,37507000,59.307640686706904,3
Kandivali West,19.20207,72.81984,9631000,39.24550852279448,0
Chembur,19.04784,72.8877,10779000,39.22084941576179,0
Versova,19.13533,72.81611,26372000,43.47648706883344,2
Dadar East,19.00224,72.83788,12097000,48.59379928671824,0
Mahalaxmi,18.97832,72.81366,95001000,52.386466126354975,5
Santacruz East,19.08713,72.84771,21149000,47.49493907622758,0
Bhandup,19.12981,72.92002,8764000,32.164956885085005,2
Nerul,19.03587,73.01566,8321000,34.63823036569522,4
Lokhandwala,19.12706,72.83838,19556000,41.95711736116637,2
Bhayandar,19.29664,72.82214,7184000,32.49344915391516,2
Ghansoli,19.1123,73.00097,3747000,30.6407025234504,0
Powai,19.12458,72.91159,57044000,41.825973836969894,4
Worli,19.00156,72.82364,225792000,72.40883887283873,5
Dahisar,19.25352,72.8503,6049000,34.87385281447203,0
Santacruz West,19.07446,72.82168,37555000,53.80799373261019,2
Ghansoli,19.11864,73.01182,5354000,32.19253654607467,0
Malad West,19.18715,72.8371,8883000,40.3928832955891,0
Kandivali East,19.21045,72.86391,14340000,34.7699371588108,2
Wadala,19.00241,72.85775,24571000,45.235315628249936,2
Ghatkopar West,19.08358,72.90472,5289000,33.215429296764086,0
Nerul,19.03865,73.02597,14900000,35.72612309234383,2
Malad East,19.19725,72.85366,11000000,37.37506606468211,0
Powai,19.11861,72.90476,58598000,45.33704345575887,4
Kanjurmarg,19.13668,72.92012,11253000,36.784193978308636,0
Walkeshwar,18.95643,72.78532,58975000,67.48406257583743,5
Kurla West,19.06945,72.87501,13465000,41.886556581341495,0
BKC (Bandra-Kurla),19.06847,72.87266,42018000,55.65536556736823,5
Santacruz West,19.08216,72.83091,14432000,48.3028124898031,0
Vasai,19.40152,72.84443,6215000,30.62202329138721,2
Juhu,19.08612,72.81505,89765000,58.83921900334393,5
Mulund East,19.16564,72.95578,6591000,36.83659527115491,2
Kandivali East,19.20183,72.87333,10826000,33.64591369665813,2
Versova,19.13363,72.81295,20842000,47.30363576886626,2
Bandra East,19.05072,72.85628,22042000,47.8836503995348,0
Kalwa,19.20339,73.02874,2718000,32.3057325083616,0
Vikhroli,19.12448,72.92962,11076000,37.95132722736247,0
Worli,18.99499,72.80606,100864000,68.08441179541062,5
Sanpada,19.06146,72.99927,8091000,36.08729296339542,0
Naigaon,19.35721,72.85076,1609000,31.18480220278132,0
Mumbra,19.18137,73.03045,4335000,30.274039396533283,2
Ghodbunder Road,19.24939,72.97428,7517000,32.20961706160955,4
Kurla East,19.07795,72.8791,8426000,40.006944274718336,0
Kurla East,19.06297,72.88848,11823000,36.91951545685242,2
Vasai,19.41138,72.83921,2495000,30.553638758450113,2
Borivali East,19.24541,72.85331,7714000,36.22235590751964,0
Sewri,18.98835,72.83915,60825000,41.91141992950946,2
Vile Parle East,19.09406,72.85311,8015000,42.49867339693736,2
Airoli,19.17207,72.99126,3165000,33.27758220190776,0
Ghansoli,19.11614,73.00943,6965000,33.668262418449004,0
Panvel,18.99949,73.09935,7848000,31.471760062711347,2
Malabar Hill,18.95042,72.80934,91767000,76.773105945809,7
Mira Road,19.28663,72.85895,5904000,32.42109226929912,0
Malad West,19.19319,72.84403,19495000,37.37353300597623,2
Goregaon East,19.1655,72.8596,15204000,35.01391213886332,2
Cuffe Parade,18.90771,72.81411,53134000,67.33565563778666,5
Matunga,19.02886,72.85319,21920000,45.022049145076714,0
Sanpada,19.06642,73.00797,6742000,34.7806866949807,0
Mazgaon,18.97476,72.83068,51267000,46.40749253267279,2
Colaba,18.88665,72.81762,46085000,61.77265106896048,3
Bandra West,19.06189,72.83531,56381000,57.53926582236986,5
Ghatkopar East,19.10633,72.91607,6361000,38.861698653878754,0
Taloja,19.0721,73.12959,1909000,31.27568399975067,2
Kandivali East,19.20717,72.86223,5971000,33.340883012971275,0
Sion,19.04259,72.85464,13942000,48.37517255844692,0
Parel,19.00101,72.83424,19173000,55.26926669891694,0
Byculla,18.9695,72.85391,30984000,48.03559986336507,4
Ghatkopar East,19.0864,72.92765,9782000,40.63812919191643,0
Naigaon,19.34112,72.83813,3416000,32.82164015937813,0
Dombivli,19.22335,73.0601,5571000,31.14147741169773,2
Pedder Road,18.98069,72.79874,67260000,63.077941312329216,7
Dombivli,19.22127,73.07299,1703000,30.376761721607284,0
Oshiwara,19.15588,72.83758,13720000,40.407420425537815,0
Sion,19.04842,72.8606,17258000,38.013844446581814,4
Andheri West,19.14564,72.82028,35824000,54.920392958439066,4
Chembur,19.06516,72.89255,6013000,38.569356793911396,0
Marine Drive,18.93247,72.84196,71857000,68.49737159851449,5
Pedder Road,18.97149,72.81371,48349000,65.1258344337902,5
Malad West,19.19288,72.83275,11931000,39.806644786916046,2
Ghatkopar East,19.08495,72.91653,4992000,36.42767826769321,0
Kalyan,19.22419,73.15591,2150000,30.096743093871407,0
Ghatkopar West,19.07841,72.92242,24187000,33.817587336166625,4
Malad West,19.17845,72.82688,10400000,35.10771305646786,2
Powai,19.13188,72.89636,27459000,47.60885955072184,4
Bandra West,19.06932,72.83299,44782000,53.611819768728026,5
Mira Road,19.30728,72.86873,3655000,31.594635581607058,0
Parel,18.99113,72.82564,40452000,53.339216795781944,2
Bhandup,19.14692,72.9496,4029000,33.82399447863817,0
Kandivali West,19.20714,72.82922,5512000,36.780968853712,0
Ghatkopar East,19.09361,72.9027,6111000,40.68725787365682,0
Thane East,19.17566,72.99999,5716000,34.8520244429594,2
Kharghar,19.03643,73.06994,7765000,31.693167674673113,2
Pedder Road,18.96875,72.79798,115081000,75.01822284033479,7
Kurla East,19.07812,72.89289,6571000,36.87727869401368,0
Nala Sopara,19.41005,72.8084,3898000,29.53616676341378,2
Belapur,19.01926,73.04242,6604000,34.41211383671646,0
Goregaon East,19.16694,72.8496,34062000,32.91838530832784,4
Dahisar,19.25169,72.86273,6166000,34.076851933898354,0
Versova,19.14719,72.80697,43812000,47.21629665451921,4
Malad East,19.1955,72.84241,18278000,37.99687039791099,4
Kandivali East,19.2103,72.85586,10061000,35.53471424573935,0
Virar,19.43639,72.80777,2206000,30.98655401623386,0
Mumbra,19.20084,73.02511,3763000,30.165815673845618,2
Kalwa,19.20575,72.99687,5264000,33.48712964079333,0
Seawoods,19.02343,72.99969,4598000,31.270325447436132,2
Sewri,19.00501,72.83578,11227000,38.36401964263392,0
Tardeo,18.97321,72.80778,27424000,55.67369950682517,3
Ghodbunder Road,19.23908,72.97128,4193000,32.331913609509826,2
Dadar West,19.00878,72.83221,20196000,48.37722377236915,2
Vashi,19.07321,72.97854,4919000,33.76794822635221,0
Thane West,19.22619,72.98579,7343000,33.25274337724247,2
Kurla West,19.07204,72.88034,12097000,40.73249299870963,0
Mulund West,19.18017,72.96142,14448000,35.33335726867351,2
Kharghar,19.03982,73.05376,10158000,33.0902555832081,2
Kharghar,19.04548,73.06441,11278000,33.77269489705342,2
Mahalaxmi,18.98569,72.83104,37685000,50.76537528886861,5
Oshiwara,19.15912,72.82921,12102000,41.559767429426614,0
Bandra West,19.06574,72.82366,60901000,69.69052984404452,5
Dadar East,19.02652,72.83881,20038000,47.578975338457894,2
Dadar East,19.00013,72.82266,18432000,46.94023094968344,0
Breach Candy,18.9653,72.78322,67842000,68.27806015314695,5
Ghatkopar West,19.08548,72.8996,11175000,38.09034571423656,0
Thane East,19.19281,72.97499,1639000,32.04179452654874,0
Dahisar,19.24585,72.86444,7228000,35.34775051406704,2
Bandra East,19.0544,72.83771,22630000,44.578102113477854,2
Mumbra,19.18637,73.02072,1171000,30.415880236258523,0
Vile Parle East,19.08857,72.87687,10233000,42.597921338474166,0
Bhandup,19.13987,72.94192,8884000,38.292874108794265,0
Lower Parel,18.99389,72.80841,24041000,54.15968986015255,0
Prabhadevi,19.01871,72.83141,26234000,51.92691474956874,3
Sanpada,19.06743,73.01008,3643000,34.805991832893945,2
Prabhadevi,19.0134,72.84549,52634000,64.00823272414917,5
Badlapur,19.16557,73.20144,3708000,30.795719747568533,2
Bhayandar,19.29294,72.85506,2838000,31.841951837826233,0
Marine Drive,18.93031,72.84329,42254000,67.67219942688772,5
Vile Parle East,19.1054,72.87897,21462000,47.28627462167001,0
Malad West,19.18583,72.85906,15138000,37.93881637471472,2
Nerul,19.04272,73.0368,12703000,37.08936067919306,2
Chembur,19.05044,72.90862,10599000,34.62010754944618,2
Santacruz West,19.09469,72.83823,23760000,53.865392126318866,2
Virar,19.45316,72.79292,2229000,30.164936209813824,0
Naigaon,19.33906,72.83801,1563000,31.97845068578085,0
Mahalaxmi,18.9803,72.79582,23972000,69.13691594186137,5
Pedder Road,18.98817,72.80996,53441000,61.4518263068541,5
Ulwe,18.9832,73.03675,2980000,32.75459499256405,0
Khar West,19.05916,72.83604,160579000,57.78841328458785,5
Bandra West,19.04843,72.83914,70137000,56.34816555817665,5
Vashi,19.06556,72.99688,9133000,32.61144943804659,2
Malad East,19.18781,72.86815,3981000,33.96822419354448,0
Nerul,19.0409,73.02663,9110000,38.43858458823512,0
Pedder Road,18.97839,72.82273,92760000,69.09185761478493,5
Nerul,19.04285,73.01136,3970000,36.16441557511804,0
Santacruz West,19.07939,72.83119,53016000,47.29749324271968,2
Vile Parle West,19.09383,72.83864,72876000,57.46446235329226,2
Ghansoli,19.11236,73.01589,17933000,31.18460124975828,4
Prabhadevi,19.01852,72.82695,58545000,51.25098295483747,5
Ghansoli,19.12285,72.99365,8141000,33.71371838050367,0
Manpada,19.21796,72.98827,8216000,32.57812242450282,2
Parel,19.00202,72.84946,21108000,55.27351614250446,0
Ghodbunder Road,19.24234,72.95686,8266000,31.37891511580596,2
Andheri East,19.12086,72.86049,52651000,43.97282341042343,2
Lokhandwala,19.1319,72.83706,36235000,42.82879289351942,2
Ghatkopar East,19.08739,72.92049,41752000,35.336335130251726,2
Kurla West,19.06142,72.88059,13885000,41.08305672764966,2
Goregaon East,19.16864,72.85233,12475000,39.123572718065404,2
Borivali West,19.23805,72.84271,10402000,36.23011969750696,0
Nariman Point,18.9291,72.81563,58129000,64.03978093113678,5
Colaba,18.91135,72.82129,132475000,58.65810469065474,5
Manpada,19.22718,72.96711,9349000,32.64603164809964,4
Andheri East,19.11436,72.86758,17356000,40.45946148750534,2
Kalyan,19.24474,73.12762,3047000,31.109688649184726,0
Vikhroli,19.10131,72.932,10329000,37.90123947731215,0
Mulund East,19.17736,72.95985,11867000,36.07649335458973,2
Kurla East,19.07634,72.91445,6248000,37.86289116895099,0
Malabar Hill,18.95677,72.79496,91419000,81.9332749833847,5
Santacruz East,19.07455,72.86592,14241000,43.57218622642878,0
Malad West,19.19192,72.83883,8477000,38.36504875780251,0
Ghatkopar East,19.09026,72.93042,5848000,35.63740199575628,0
Bhandup,19.14081,72.93528,7050000,35.003132125951716,0
Airoli,19.16699,72.98799,2524000,32.071427160439214,0
Marine Drive,18.94654,72.8322,38122000,63.303948817302036,3
Pedder Road,18.97109,72.82442,111666000,65.93292264525934,5
Andheri West,19.12706,72.8415,13882000,41.512768751263735,0
Vashi,19.07871,72.99218,13956000,35.2749716050541,2
Ghansoli,19.12483,73.01024,24754000,33.23947352296013,2
Vashi,19.08061,73.00031,7583000,35.269110792014516,0
Borivali East,19.22158,72.8564,8322000,33.79196163103307,2
Belapur,19.02174,73.02092,9066000,33.526847614146234,2
Khar West,19.07168,72.83822,47703000,45.8948618503496,5
Wadala,19.02904,72.87121,18688000,46.50299954740664,0
Taloja,19.07127,73.11152,12164000,31.01500441436356,2
Mahalaxmi,18.97967,72.81454,36086000,59.03276218100643,3
Bandra West,19.06431,72.831,44328000,58.12112628564908,5
Bhayandar,19.2895,72.8646,4042000,34.564271334691725,0
Kharghar,19.05457,73.05199,5461000,31.579654132074815,0
Malad West,19.19114,72.85781,14783000,38.240850287414595,2
Mulund East,19.16713,72.96612,7061000,36.73607155756214,0
Panvel,19.00154,73.1049,4084000,30.788668115325347,2
Juhu,19.09708,72.83301,76874000,57.55555044056747,5
Panvel,18.99556,73.09701,3072000,31.10832753744251,0
Bhayandar,19.29153,72.86462,10278000,32.863188443563764,4
Mazgaon,18.96952,72.84183,17864000,43.09461250053358,0
Sion,19.04832,72.8749,20330000,44.47709670041827,0
Vikhroli,19.11636,72.9192,6048000,39.32132932387593,0
Pedder Road,18.96391,72.78723,59139000,61.50948139541289,5
Kopar Khairane,19.09592,72.99106,7721000,34.25611312406196,4
Vikhroli,19.11683,72.94299,24498000,39.49952929149888,2
Byculla,18.97158,72.83496,11701000,42.74473005829773,0
Matunga,19.028,72.83726,14499000,40.801839756745395,0
Santacruz East,19.07877,72.85936,45745000,39.649537938813054,2
Tardeo,18.97789,72.81363,40380000,57.071292219725834,3
Naigaon,19.34164,72.83647,10968000,31.485748757434127,2
Prabhadevi,19.00754,72.82932,24475000,54.39395225307067,3
Belapur,19.01589,73.06622,10154000,33.94551901495686,2
Mira Road,19.29299,72.87195,3065000,31.0496950897138,0
Bandra West,19.06477,72.82805,43606000,49.182020839702965,5
Kandivali West,19.21319,72.83279,13192000,38.503281222357806,2
Nariman Point,18.93254,72.83278,21751000,56.56038612403756,3
Dadar West,19.01908,72.84148,36011000,46.97927983273986,2
Naigaon,19.35611,72.84995,2675000,31.858877940217152,0
Vikhroli,19.11407,72.92436,14441000,41.15889330967371,0
Vikhroli,19.11183,72.93123,16096000,41.95439137440127,2
Kandivali East,19.19996,72.85593,6452000,33.2898620712709,0
Thane East,19.1955,72.9648,3085000,32.37136264741622,0
Santacruz East,19.07465,72.8462,10089000,43.645552677887736,0
Santacruz East,19.0676,72.85948,65481000,48.68595364891817,2
Thane East,19.19826,72.99371,3355000,33.77227079142266,0
Vile Parle West,19.10256,72.84377,19552000,45.068335203045876,0
Vashi,19.07579,73.0013,7935000,34.95969151990642,0
Sanpada,19.07468,72.98868,4995000,35.492136080306864,0
BKC (Bandra-Kurla),19.07205,72.84398,48807000,57.011710531180036,7
Dombivli,19.22586,73.0947,2236000,30.40703884146415,0
Matunga,19.02088,72.86089,11185000,42.146522534943394,0
Malad West,19.19295,72.8648,8582000,37.066375175359056,0
Ulwe,18.95646,73.02754,4238000,32.160427553310555,2
Sanpada,19.06595,73.00107,5142000,34.4301505250227,2
Airoli,19.16169,72.98777,7045000,34.68847514967666,0
Borivali East,19.22688,72.86221,6874000,35.27000552948189,2
Bandra West,19.04688,72.84325,34699000,57.825076683800766,3
Goregaon West,19.15725,72.83881,19316000,38.32878922892412,4
Kalwa,19.21071,72.99344,4083000,32.12321796393149,0
Ghatkopar West,19.08652,72.91623,14441000,36.54901626295577,2
Marine Drive,18.93981,72.82505,32852000,66.07759351988184,3
Borivali West,19.2447,72.84433,11484000,40.98784298770159,0
Khar West,19.06036,72.80688,37148000,60.30658052338839,3
Prabhadevi,19.02247,72.82185,42400000,55.753731978013434,5
Naigaon,19.34251,72.84278,1352000,30.933938997000183,0
Thane East,19.20623,72.98045,14709000,38.40646312930806,4
Kanjurmarg,19.13696,72.9594,9945000,37.63210509523073,0
Dadar West,19.02557,72.85328,57618000,48.23230095990753,4
Malabar Hill,18.95847,72.77303,29178000,72.78649412689282,3
Kalyan,19.24884,73.13881,3562000,31.47809239391345,2
Airoli,19.15625,73.0115,4885000,33.80830282222652,0
Santacruz East,19.08704,72.85563,21950000,44.706276934578035,0
Vile Parle East,19.09655,72.84268,15526000,46.35557383516909,2
Vikhroli,19.11674,72.90885,6773000,38.09270623401386,0
Taloja,19.07861,73.10999,4977000,30.97350112365482,2
Dadar East,19.01123,72.82266,29125000,46.27477354746385,2
Cuffe Parade,18.8991,72.82359,48217000,56.48300914174371,5
Parel,18.98867,72.83706,34206000,51.827861491919705,2
Borivali East,19.22097,72.86349,16702000,38.67447284830942,2
Santacruz West,19.09023,72.8118,32493000,55.732108301008914,2
Manpada,19.22194,72.9662,4225000,31.71988945881197,0
Versova,19.14345,72.81857,28970000,45.75320561134176,2
Dadar West,19.00765,72.81806,20711000,49.97703056379492,0
Airoli,19.17491,73.00615,10160000,33.39952613513725,2
Marine Drive,18.94539,72.82414,100255000,67.32900536835533,5
Malad West,19.19484,72.855,26055000,38.312502017496534,2
Mahalaxmi,18.99482,72.83025,35020000,56.02045324311502,5
Thane East,19.18502,72.97675,3886000,31.910967874787183,2
Virar,19.46746,72.82373,11172000,30.797755532828802,2
Kalwa,19.19521,73.00033,6508000,30.734529366366772,2
Dadar West,19.012,72.83847,22444000,42.30922337176949,2
Wadala,19.01683,72.86304,21506000,48.09987389792256,0
Thane West,19.21104,72.98187,3603000,32.784450421295354,0
Powai,19.11432,72.90692,34230000,42.757648479952195,2
Bhayandar,19.28882,72.85137,10682000,33.16886207925435,2
Ghatkopar West,19.08859,72.91157,27674000,40.14831312173187,2
Airoli,19.15956,73.00043,3931000,34.47193108166497,0
Nala Sopara,19.42116,72.81286,2722000,29.582271877668905,0
Matunga,19.02774,72.85342,22156000,41.293431520649506,4
Badlapur,19.16203,73.22283,2273000,30.7274283165889,0
Bhandup,19.14556,72.91977,10528000,37.320386343542864,0
Ghatkopar East,19.0842,72.92733,27011000,38.321859605905814,2
Tardeo,18.96538,72.79988,38046000,56.66467679147357,3
Mira Road,19.28627,72.84892,6213000,32.566394197229755,0
